Ticker,Date,compound,neg,neu,pos
SOS,2021-04-06,0.0,0.0,1.0,0.0
SOS,2021-04-06,-0.3182,0.365,0.635,0.0
SOS,2021-04-06,0.0,0.0,1.0,0.0
SOS,2021-04-06,-0.2263,0.388,0.612,0.0
SOS,2021-04-06,0.0,0.0,1.0,0.0
SOS,2021-04-06,0.0,0.0,1.0,0.0
SOS,2021-04-06,0.4019,0.0,0.426,0.574
SOS,2021-04-06,-0.6597,0.355,0.645,0.0
SOS,2021-04-06,-0.3254,0.325,0.45,0.225
SOS,2021-04-06,-0.3841,0.339,0.441,0.22
SOS,2021-04-05,0.0,0.0,1.0,0.0
SOS,2021-04-05,0.0,0.0,1.0,0.0
SOS,2021-04-05,0.0,0.0,1.0,0.0
SOS,2021-04-03,0.0,0.0,1.0,0.0
SOS,2021-04-02,0.0,0.0,1.0,0.0
SOS,2021-04-02,0.0,0.0,1.0,0.0
SOS,2021-04-01,0.0,0.0,1.0,0.0
SOS,2021-04-01,0.0,0.0,1.0,0.0
SOS,2021-04-01,0.0,0.0,1.0,0.0
SOS,2021-04-01,0.0,0.0,1.0,0.0
SOS,2021-04-01,0.0,0.0,1.0,0.0
SOS,2021-04-01,-0.2263,0.388,0.612,0.0
SOS,2021-04-01,0.6908,0.0,0.86,0.14
SOS,2021-04-01,-0.2263,0.388,0.612,0.0
SOS,2021-04-01,0.5574,0.0,0.603,0.397
SOS,2021-04-01,0.0,0.0,1.0,0.0
SOS,2021-03-31,0.0,0.0,1.0,0.0
SOS,2021-03-31,-0.2057,0.312,0.688,0.0
SOS,2021-03-31,-0.6523,0.283,0.717,0.0
SOS,2021-03-31,0.6705,0.0,0.621,0.379
SOS,2021-03-31,0.0,0.0,1.0,0.0
SOS,2021-03-31,-0.4995,0.204,0.699,0.097
SOS,2021-03-31,0.0,0.0,1.0,0.0
PLTR,2021-04-07,0.6908,0.0,0.513,0.487
PLTR,2021-04-07,0.7856,0.0,0.639,0.361
PLTR,2021-04-07,0.0,0.0,1.0,0.0
PLTR,2021-04-07,0.8986,0.0,0.537,0.463
PLTR,2021-04-07,0.7184,0.068,0.685,0.247
PLTR,2021-04-07,0.4019,0.0,0.769,0.231
PLTR,2021-04-07,0.0,0.0,1.0,0.0
PLTR,2021-04-07,0.0,0.0,1.0,0.0
PLTR,2021-04-07,-0.4404,0.132,0.868,0.0
PLTR,2021-04-07,0.1779,0.084,0.803,0.112
PLTR,2021-04-06,0.0,0.0,1.0,0.0
PLTR,2021-04-06,-0.34,0.167,0.833,0.0
PLTR,2021-04-06,0.0,0.0,1.0,0.0
PLTR,2021-04-06,0.2732,0.0,0.656,0.344
PLTR,2021-04-06,-0.296,0.196,0.804,0.0
PLTR,2021-04-06,0.0,0.0,1.0,0.0
PLTR,2021-04-06,0.0,0.0,1.0,0.0
PLTR,2021-04-06,0.0,0.0,1.0,0.0
PLTR,2021-04-06,0.4278,0.0,0.779,0.221
PLTR,2021-04-06,0.0,0.0,1.0,0.0
PLTR,2021-04-06,0.6739,0.0,0.783,0.217
PLTR,2021-04-05,0.0,0.0,1.0,0.0
PLTR,2021-04-05,0.6808,0.135,0.608,0.257
PLTR,2021-04-05,0.4588,0.0,0.5,0.5
PLTR,2021-04-05,0.0,0.0,1.0,0.0
PLTR,2021-04-05,0.0,0.0,1.0,0.0
PLTR,2021-04-05,0.6249,0.0,0.611,0.389
PLTR,2021-04-05,0.0,0.0,1.0,0.0
PLTR,2021-04-05,0.0,0.0,1.0,0.0
PLTR,2021-04-05,0.0,0.0,1.0,0.0
PLTR,2021-04-05,0.0,0.0,1.0,0.0
PLTR,2021-04-05,0.0,0.0,1.0,0.0
PLTR,2021-04-05,0.4404,0.0,0.791,0.209
PLTR,2021-04-05,0.4404,0.0,0.791,0.209
PLTR,2021-04-05,0.0,0.0,1.0,0.0
PLTR,2021-04-05,-0.7184,0.412,0.588,0.0
PLTR,2021-04-05,0.3182,0.0,0.685,0.315
PLTR,2021-04-05,0.0,0.0,1.0,0.0
PLTR,2021-04-04,0.5574,0.079,0.714,0.207
PLTR,2021-04-04,0.0,0.0,1.0,0.0
PLTR,2021-04-04,0.5574,0.079,0.714,0.207
PLTR,2021-04-04,0.0,0.0,1.0,0.0
PLTR,2021-04-04,0.6486,0.08,0.671,0.249
PLTR,2021-04-04,0.0,0.0,1.0,0.0
PLTR,2021-04-03,0.6486,0.085,0.648,0.266
PLTR,2021-04-03,0.6486,0.085,0.648,0.266
PLTR,2021-04-03,0.6486,0.085,0.648,0.266
PLTR,2021-04-03,0.3182,0.0,0.827,0.173
PLTR,2021-04-02,0.3182,0.0,0.465,0.535
PLTR,2021-04-02,0.0,0.0,1.0,0.0
PLTR,2021-04-02,0.128,0.102,0.755,0.143
PLTR,2021-04-02,0.0,0.0,1.0,0.0
PLTR,2021-04-02,0.0,0.0,1.0,0.0
PLTR,2021-04-02,0.0,0.0,1.0,0.0
PLTR,2021-04-02,0.0,0.0,1.0,0.0
PLTR,2021-04-02,0.4404,0.0,0.58,0.42
PLTR,2021-04-02,0.3612,0.0,0.815,0.185
PLTR,2021-04-02,0.6166,0.0,0.284,0.716
PLTR,2021-04-02,0.4278,0.0,0.809,0.191
PLTR,2021-04-02,0.2732,0.0,0.323,0.677
PLTR,2021-04-02,0.0,0.0,1.0,0.0
PLTR,2021-04-01,-0.9375,0.424,0.576,0.0
PLTR,2021-04-01,0.0,0.0,1.0,0.0
PLTR,2021-04-01,0.2732,0.0,0.588,0.412
PLTR,2021-04-01,0.2732,0.0,0.323,0.677
PLTR,2021-04-01,-0.3612,0.385,0.615,0.0
PLTR,2021-04-01,0.0,0.0,1.0,0.0
PLTR,2021-04-01,0.0,0.0,1.0,0.0
PLTR,2021-04-01,0.0,0.0,1.0,0.0
PLTR,2021-04-01,0.0,0.0,1.0,0.0
PLTR,2021-04-01,0.0,0.0,1.0,0.0
PLTR,2021-04-01,0.0,0.0,1.0,0.0
PLTR,2021-04-01,0.7717,0.0,0.691,0.309
PLTR,2021-04-01,0.4404,0.062,0.749,0.189
PLTR,2021-04-01,0.0,0.0,1.0,0.0
PLTR,2021-04-01,0.0,0.0,1.0,0.0
PLTR,2021-04-01,0.0,0.0,1.0,0.0
PLTR,2021-04-01,-0.5719,0.291,0.709,0.0
PLTR,2021-03-31,0.0,0.0,1.0,0.0
PLTR,2021-03-31,0.0,0.0,1.0,0.0
PLTR,2021-03-31,0.0736,0.249,0.551,0.2
PLTR,2021-03-31,0.34,0.0,0.745,0.255
PLTR,2021-03-31,0.0258,0.0,0.82,0.18
PLTR,2021-03-31,-0.296,0.306,0.694,0.0
PLTR,2021-03-31,0.8126,0.0,0.351,0.649
PLTR,2021-03-31,0.8126,0.0,0.351,0.649
PLTR,2021-03-31,0.296,0.0,0.694,0.306
PLTR,2021-03-31,-0.5267,0.116,0.884,0.0
PLTR,2021-03-31,0.0,0.0,1.0,0.0
PLTR,2021-03-31,0.5994,0.0,0.588,0.412
PLTR,2021-03-31,0.5994,0.0,0.588,0.412
PLTR,2021-03-31,0.5994,0.0,0.588,0.412
PLTR,2021-03-31,-0.4767,0.256,0.744,0.0
PLTR,2021-03-31,-0.4767,0.256,0.744,0.0
PLTR,2021-03-31,-0.4215,0.219,0.781,0.0
PLTR,2021-03-31,0.8555,0.0,0.323,0.677
PLTR,2021-03-31,0.6369,0.0,0.488,0.512
PLTR,2021-03-31,-0.4767,0.307,0.693,0.0
PLTR,2021-03-31,0.0,0.0,1.0,0.0
PLTR,2021-03-31,-0.1027,0.259,0.741,0.0
PLTR,2021-03-31,-0.5267,0.208,0.669,0.123
PLTR,2021-03-31,-0.5719,0.425,0.575,0.0
BB,2021-04-07,0.4927,0.0,0.61,0.39
BB,2021-04-07,0.2716,0.147,0.63,0.223
BB,2021-04-07,-0.5719,0.198,0.802,0.0
BB,2021-04-07,0.0,0.0,1.0,0.0
BB,2021-04-07,0.0,0.0,1.0,0.0
BB,2021-04-07,0.0,0.0,1.0,0.0
BB,2021-04-07,0.0,0.0,1.0,0.0
BB,2021-04-07,0.0,0.0,1.0,0.0
BB,2021-04-07,0.0,0.0,1.0,0.0
BB,2021-04-07,0.4404,0.0,0.707,0.293
BB,2021-04-07,0.0,0.0,1.0,0.0
BB,2021-04-07,0.0,0.0,1.0,0.0
BB,2021-04-07,0.3818,0.0,0.833,0.167
BB,2021-04-07,0.3182,0.0,0.874,0.126
BB,2021-04-07,0.0,0.0,1.0,0.0
BB,2021-04-07,0.0,0.0,1.0,0.0
BB,2021-04-07,0.0,0.0,1.0,0.0
BB,2021-04-07,0.0,0.0,1.0,0.0
BB,2021-04-07,0.6249,0.157,0.546,0.297
BB,2021-04-06,0.0,0.0,1.0,0.0
BB,2021-04-06,0.0,0.0,1.0,0.0
BB,2021-04-06,0.0,0.0,1.0,0.0
BB,2021-04-06,0.0,0.0,1.0,0.0
BB,2021-04-06,0.0,0.0,1.0,0.0
BB,2021-04-06,0.0,0.0,1.0,0.0
BB,2021-04-06,0.2732,0.0,0.488,0.512
BB,2021-04-06,0.0,0.0,1.0,0.0
BB,2021-04-06,0.0,0.0,1.0,0.0
BB,2021-04-06,-0.34,0.194,0.806,0.0
BB,2021-04-06,-0.4767,0.22,0.78,0.0
BB,2021-04-06,0.7269,0.067,0.719,0.213
BB,2021-04-06,0.6946,0.0,0.765,0.235
BB,2021-04-06,0.6946,0.0,0.765,0.235
BB,2021-04-05,0.0,0.0,1.0,0.0
BB,2021-04-05,0.0,0.0,1.0,0.0
BB,2021-04-05,0.2732,0.0,0.488,0.512
BB,2021-04-05,0.0,0.0,1.0,0.0
BB,2021-04-05,0.0,0.0,1.0,0.0
BB,2021-04-05,0.0,0.0,1.0,0.0
BB,2021-04-05,-0.0572,0.12,0.88,0.0
BB,2021-04-05,0.5574,0.0,0.526,0.474
BB,2021-04-05,0.0,0.0,1.0,0.0
BB,2021-04-05,0.0,0.0,1.0,0.0
BB,2021-04-05,0.0,0.0,1.0,0.0
BB,2021-04-05,0.0,0.0,1.0,0.0
BB,2021-04-05,0.0,0.0,1.0,0.0
BB,2021-04-05,0.3612,0.0,0.615,0.385
BB,2021-04-05,-0.5423,0.778,0.222,0.0
BB,2021-04-04,0.0,0.0,1.0,0.0
BB,2021-04-04,0.2732,0.0,0.488,0.512
BB,2021-04-04,0.4278,0.0,0.514,0.486
BB,2021-04-04,0.0,0.0,1.0,0.0
BB,2021-04-04,0.0,0.0,1.0,0.0
BB,2021-04-04,-0.3182,0.173,0.711,0.116
BB,2021-04-04,-0.3182,0.173,0.711,0.116
BB,2021-04-04,-0.3182,0.173,0.711,0.116
BB,2021-04-04,-0.3182,0.173,0.711,0.116
BB,2021-04-03,0.0,0.0,1.0,0.0
BB,2021-04-03,0.0,0.0,1.0,0.0
BB,2021-04-03,0.0,0.0,1.0,0.0
BB,2021-04-03,0.6249,0.0,0.785,0.215
BB,2021-04-02,0.3612,0.0,0.706,0.294
BB,2021-04-02,0.3612,0.0,0.667,0.333
BB,2021-04-02,0.6369,0.0,0.323,0.677
BB,2021-04-02,0.0,0.0,1.0,0.0
BB,2021-04-02,-0.0516,0.256,0.513,0.231
BB,2021-04-02,0.0,0.0,1.0,0.0
BB,2021-04-02,0.5859,0.0,0.78,0.22
BB,2021-04-02,0.0,0.0,1.0,0.0
BB,2021-04-02,0.6249,0.0,0.702,0.298
BB,2021-04-02,0.0,0.0,1.0,0.0
BB,2021-04-02,-0.5759,0.371,0.629,0.0
BB,2021-04-02,-0.8762,0.48,0.427,0.094
BB,2021-04-02,0.0,0.0,1.0,0.0
BB,2021-04-02,0.7577,0.0,0.519,0.481
BB,2021-04-02,-0.296,0.121,0.879,0.0
BB,2021-04-01,0.0,0.0,1.0,0.0
BB,2021-04-01,-0.3182,0.277,0.723,0.0
BB,2021-04-01,0.5563,0.0,0.909,0.091
BB,2021-04-01,0.0,0.0,1.0,0.0
BB,2021-04-01,0.0,0.0,1.0,0.0
BB,2021-04-01,0.0,0.0,1.0,0.0
BB,2021-04-01,0.296,0.0,0.934,0.066
BB,2021-04-01,0.0,0.0,1.0,0.0
BB,2021-04-01,0.0,0.0,1.0,0.0
BB,2021-04-01,0.5267,0.0,0.726,0.274
BB,2021-04-01,-0.2732,0.208,0.792,0.0
BB,2021-04-01,-0.5556,0.203,0.797,0.0
BB,2021-04-01,0.4588,0.0,0.769,0.231
BB,2021-04-01,0.4588,0.0,0.769,0.231
BB,2021-04-01,-0.7217,0.638,0.362,0.0
BB,2021-04-01,0.0,0.0,1.0,0.0
BB,2021-04-01,0.6652,0.0,0.669,0.331
BB,2021-04-01,-0.4019,0.197,0.803,0.0
BB,2021-03-31,0.0,0.0,1.0,0.0
BB,2021-03-31,0.6369,0.0,0.741,0.259
BB,2021-03-31,0.0772,0.0,0.606,0.394
BB,2021-03-31,0.4939,0.0,0.789,0.211
BB,2021-03-31,-0.3182,0.277,0.723,0.0
BB,2021-03-31,-0.2732,0.344,0.656,0.0
BB,2021-03-31,-0.2732,0.344,0.656,0.0
BB,2021-03-31,0.2263,0.0,0.863,0.137
BB,2021-03-31,0.0,0.0,1.0,0.0
BB,2021-03-31,0.0,0.0,1.0,0.0
BB,2021-03-31,0.0,0.0,1.0,0.0
BB,2021-03-31,0.3612,0.0,0.615,0.385
BB,2021-03-31,0.0,0.0,1.0,0.0
BB,2021-03-31,-0.3182,0.187,0.813,0.0
BB,2021-03-31,-0.5859,0.322,0.678,0.0
BB,2021-03-31,0.1477,0.0,0.91,0.09
BB,2021-03-31,-0.3182,0.434,0.566,0.0
BB,2021-03-31,-0.5859,0.352,0.648,0.0
BB,2021-03-31,-0.7506,0.416,0.584,0.0
BB,2021-03-31,0.0,0.0,1.0,0.0
BB,2021-03-31,0.0,0.0,1.0,0.0
BB,2021-03-31,0.0,0.0,1.0,0.0
BB,2021-03-31,0.4404,0.0,0.633,0.367
BB,2021-03-31,-0.2095,0.23,0.627,0.143
BB,2021-03-31,0.0,0.0,1.0,0.0
BB,2021-03-31,0.5023,0.0,0.905,0.095
BB,2021-03-31,0.0,0.0,1.0,0.0
BB,2021-03-31,0.1604,0.153,0.656,0.191
BB,2021-03-31,-0.5023,0.213,0.787,0.0
BB,2021-03-31,0.0,0.0,1.0,0.0
BB,2021-03-31,-0.3612,0.167,0.751,0.082
BB,2021-03-31,0.2716,0.0,0.793,0.207
BB,2021-03-31,0.3477,0.212,0.486,0.303
BB,2021-03-31,0.0,0.0,1.0,0.0
BB,2021-03-31,0.1695,0.0,0.844,0.156
BB,2021-03-31,0.0,0.0,1.0,0.0
BB,2021-03-31,0.0,0.0,1.0,0.0
BB,2021-03-31,0.2716,0.0,0.793,0.207
BB,2021-03-31,0.2263,0.38,0.127,0.494
BB,2021-03-31,-0.5423,0.429,0.571,0.0
BB,2021-03-31,0.4278,0.0,0.738,0.262
BB,2021-03-31,0.0,0.0,1.0,0.0
BB,2021-03-31,0.0,0.0,1.0,0.0
BB,2021-03-31,0.0,0.0,1.0,0.0
BB,2021-03-31,0.34,0.0,0.789,0.211
BB,2021-03-31,0.0,0.0,1.0,0.0
TSLA,2021-04-07,0.0,0.0,1.0,0.0
TSLA,2021-04-06,0.0,0.0,1.0,0.0
TSLA,2021-04-06,0.0,0.0,1.0,0.0
TSLA,2021-04-06,0.0,0.0,1.0,0.0
TSLA,2021-04-06,0.0,0.0,1.0,0.0
TSLA,2021-04-06,0.0,0.0,1.0,0.0
TSLA,2021-04-06,0.296,0.0,0.476,0.524
TSLA,2021-04-05,-0.3182,0.187,0.813,0.0
TSLA,2021-04-05,0.4278,0.0,0.679,0.321
TSLA,2021-04-05,-0.3182,0.187,0.813,0.0
TSLA,2021-04-05,0.0,0.0,1.0,0.0
TSLA,2021-04-05,0.4215,0.178,0.444,0.378
TSLA,2021-04-05,0.6808,0.135,0.608,0.257
TSLA,2021-04-05,0.6808,0.14,0.594,0.266
TSLA,2021-04-05,0.0,0.0,1.0,0.0
TSLA,2021-04-05,0.0,0.0,1.0,0.0
TSLA,2021-04-05,0.0,0.0,1.0,0.0
TSLA,2021-04-05,0.0,0.0,1.0,0.0
TSLA,2021-04-05,0.0,0.0,1.0,0.0
TSLA,2021-04-05,0.7269,0.0,0.643,0.357
TSLA,2021-04-05,0.4588,0.0,0.769,0.231
TSLA,2021-04-05,0.6369,0.0,0.795,0.205
TSLA,2021-04-05,0.5719,0.0,0.856,0.144
TSLA,2021-04-05,0.0,0.0,1.0,0.0
TSLA,2021-04-05,-0.4648,0.233,0.767,0.0
TSLA,2021-04-05,-0.21,0.101,0.853,0.046
TSLA,2021-04-05,-0.6652,0.182,0.818,0.0
TSLA,2021-04-04,-0.3818,0.394,0.606,0.0
TSLA,2021-04-04,0.0,0.0,1.0,0.0
TSLA,2021-04-04,0.0,0.0,1.0,0.0
TSLA,2021-04-04,0.765,0.0,0.784,0.216
TSLA,2021-04-04,0.0,0.0,1.0,0.0
TSLA,2021-04-04,0.2732,0.0,0.704,0.296
TSLA,2021-04-04,0.0,0.0,1.0,0.0
TSLA,2021-04-04,0.2732,0.0,0.656,0.344
TSLA,2021-04-04,0.2732,0.0,0.656,0.344
TSLA,2021-04-04,0.296,0.0,0.804,0.196
TSLA,2021-04-04,0.0,0.0,1.0,0.0
TSLA,2021-04-04,0.0,0.0,1.0,0.0
TSLA,2021-04-04,0.0,0.0,1.0,0.0
TSLA,2021-04-04,0.4215,0.0,0.263,0.737
TSLA,2021-04-04,0.0,0.0,1.0,0.0
TSLA,2021-04-04,-0.296,0.217,0.652,0.13
TSLA,2021-04-04,0.0,0.0,1.0,0.0
TSLA,2021-04-03,0.4939,0.0,0.924,0.076
TSLA,2021-04-03,0.4939,0.0,0.924,0.076
TSLA,2021-04-03,0.0,0.0,1.0,0.0
TSLA,2021-04-03,0.0,0.0,1.0,0.0
TSLA,2021-04-03,0.0431,0.239,0.507,0.254
TSLA,2021-04-03,0.0,0.0,1.0,0.0
TSLA,2021-04-03,0.0,0.0,1.0,0.0
TSLA,2021-04-03,0.0,0.0,1.0,0.0
TSLA,2021-04-03,0.0,0.0,1.0,0.0
TSLA,2021-04-03,0.0,0.0,1.0,0.0
TSLA,2021-04-03,0.0,0.0,1.0,0.0
TSLA,2021-04-02,0.0,0.0,1.0,0.0
TSLA,2021-04-02,0.0,0.0,1.0,0.0
TSLA,2021-04-02,0.0,0.0,1.0,0.0
TSLA,2021-04-02,-0.296,0.084,0.916,0.0
TSLA,2021-04-02,-0.1027,0.254,0.526,0.219
TSLA,2021-04-02,0.0,0.0,1.0,0.0
TSLA,2021-04-02,0.0,0.0,1.0,0.0
TSLA,2021-04-02,0.0,0.0,1.0,0.0
TSLA,2021-04-01,0.0,0.0,1.0,0.0
TSLA,2021-04-01,0.0,0.0,1.0,0.0
TSLA,2021-04-01,-0.4767,0.22,0.78,0.0
TSLA,2021-04-01,-0.34,0.286,0.714,0.0
TSLA,2021-04-01,0.1531,0.0,0.882,0.118
TSLA,2021-04-01,0.7154,0.0,0.401,0.599
TSLA,2021-04-01,0.2023,0.0,0.913,0.087
TSLA,2021-04-01,-0.0516,0.081,0.845,0.074
TSLA,2021-04-01,0.431,0.0,0.849,0.151
TSLA,2021-03-31,0.2732,0.0,0.704,0.296
TSLA,2021-03-31,0.0,0.0,1.0,0.0
TSLA,2021-03-31,-0.5223,0.171,0.746,0.083
TSLA,2021-03-31,0.0,0.0,1.0,0.0
TSLA,2021-03-31,0.705,0.0,0.837,0.163
TSLA,2021-03-31,0.0,0.0,1.0,0.0
TSLA,2021-03-31,-0.1027,0.151,0.756,0.092
TSLA,2021-03-31,0.2023,0.09,0.769,0.141
SNDL,2021-04-07,0.0,0.0,1.0,0.0
SNDL,2021-04-07,0.4019,0.0,0.769,0.231
SNDL,2021-04-07,0.4019,0.0,0.769,0.231
SNDL,2021-04-07,0.5267,0.0,0.694,0.306
SNDL,2021-04-07,0.0,0.0,1.0,0.0
SNDL,2021-04-07,0.0,0.0,1.0,0.0
SNDL,2021-04-07,0.0,0.0,1.0,0.0
SNDL,2021-04-07,0.3182,0.0,0.566,0.434
SNDL,2021-04-07,0.0,0.0,1.0,0.0
SNDL,2021-04-07,0.0,0.0,1.0,0.0
SNDL,2021-04-07,0.0,0.0,1.0,0.0
SNDL,2021-04-06,0.0,0.0,1.0,0.0
SNDL,2021-04-06,-0.2263,0.137,0.863,0.0
SNDL,2021-04-06,0.128,0.0,0.769,0.231
SNDL,2021-04-06,0.0,0.0,1.0,0.0
SNDL,2021-04-06,0.0,0.0,1.0,0.0
SNDL,2021-04-06,0.0,0.0,1.0,0.0
SNDL,2021-04-06,0.0,0.0,1.0,0.0
SNDL,2021-04-06,0.0,0.0,1.0,0.0
SNDL,2021-04-06,0.6369,0.0,0.588,0.412
SNDL,2021-04-06,0.0,0.0,1.0,0.0
SNDL,2021-04-05,0.4404,0.0,0.633,0.367
SNDL,2021-04-05,0.2732,0.0,0.323,0.677
SNDL,2021-04-05,0.0,0.0,1.0,0.0
SNDL,2021-04-05,0.0,0.0,1.0,0.0
SNDL,2021-04-05,0.0,0.0,1.0,0.0
SNDL,2021-04-05,0.0,0.0,1.0,0.0
SNDL,2021-04-05,0.0,0.0,1.0,0.0
SNDL,2021-04-04,0.3071,0.13,0.733,0.137
SNDL,2021-04-04,0.0,0.0,1.0,0.0
SNDL,2021-04-04,0.0258,0.0,0.845,0.155
SNDL,2021-04-03,0.5423,0.0,0.71,0.29
SNDL,2021-04-03,0.0,0.0,1.0,0.0
SNDL,2021-04-03,0.0258,0.0,0.845,0.155
SNDL,2021-04-03,0.4588,0.0,0.5,0.5
SNDL,2021-04-03,0.6369,0.0,0.865,0.135
SNDL,2021-04-03,0.0,0.0,1.0,0.0
SNDL,2021-04-02,0.0,0.0,1.0,0.0
SNDL,2021-04-02,0.0,0.0,1.0,0.0
SNDL,2021-04-02,0.0,0.0,1.0,0.0
SNDL,2021-04-01,0.3612,0.0,0.94,0.06
SNDL,2021-04-01,0.0,0.0,1.0,0.0
SNDL,2021-04-01,0.0,0.0,1.0,0.0
SNDL,2021-04-01,0.0,0.0,1.0,0.0
SNDL,2021-04-01,-0.34,0.375,0.625,0.0
SNDL,2021-04-01,0.0,0.0,1.0,0.0
SNDL,2021-04-01,0.0,0.0,1.0,0.0
SNDL,2021-04-01,0.5319,0.0,0.466,0.534
SNDL,2021-04-01,0.0,0.0,1.0,0.0
SNDL,2021-04-01,-0.4019,0.474,0.526,0.0
SNDL,2021-03-31,0.0,0.0,1.0,0.0
SNDL,2021-03-31,0.34,0.0,0.87,0.13
SNDL,2021-03-31,-0.6428,0.321,0.679,0.0
SNDL,2021-03-31,0.34,0.0,0.806,0.194
SNDL,2021-03-31,0.5423,0.0,0.824,0.176
SNDL,2021-03-31,0.0,0.0,1.0,0.0
SNDL,2021-03-31,0.0,0.0,1.0,0.0
SNDL,2021-03-31,0.0,0.0,1.0,0.0
SNDL,2021-03-31,0.0,0.0,1.0,0.0
SNDL,2021-03-31,0.0,0.0,1.0,0.0
SNDL,2021-03-31,0.0,0.0,1.0,0.0
ASO,2021-04-07,-0.34,0.227,0.567,0.206
ASO,2021-04-07,0.0,0.0,1.0,0.0
ASO,2021-04-07,0.0,0.0,1.0,0.0
ASO,2021-04-07,-0.1027,0.185,0.655,0.161
ASO,2021-04-07,-0.1027,0.174,0.674,0.152
ASO,2021-04-07,0.0,0.0,1.0,0.0
ASO,2021-04-07,-0.7749,0.168,0.796,0.037
ASO,2021-04-07,0.0,0.0,1.0,0.0
ASO,2021-04-06,0.0,0.0,1.0,0.0
ASO,2021-04-06,0.2023,0.0,0.913,0.087
ASO,2021-04-06,0.0,0.0,1.0,0.0
ASO,2021-04-06,0.0,0.0,1.0,0.0
ASO,2021-04-06,0.6249,0.0,0.785,0.215
ASO,2021-04-06,0.0,0.0,1.0,0.0
ASO,2021-04-06,0.4019,0.0,0.787,0.213
ASO,2021-04-06,0.0,0.0,1.0,0.0
ASO,2021-04-06,0.0,0.0,1.0,0.0
ASO,2021-04-06,0.0,0.0,1.0,0.0
ASO,2021-04-06,0.0,0.0,1.0,0.0
ASO,2021-04-06,0.0,0.0,1.0,0.0
ASO,2021-04-06,0.5499,0.0,0.843,0.157
ASO,2021-04-06,0.0258,0.08,0.837,0.084
ASO,2021-04-06,0.545,0.0,0.862,0.138
ASO,2021-04-06,0.0,0.0,1.0,0.0
ASO,2021-04-06,0.0,0.0,1.0,0.0
ASO,2021-04-06,0.0,0.0,1.0,0.0
ASO,2021-04-06,0.0,0.0,1.0,0.0
ASO,2021-04-06,0.4278,0.0,0.738,0.262
ASO,2021-04-06,0.4404,0.0,0.903,0.097
ASO,2021-04-06,0.0,0.0,1.0,0.0
ASO,2021-04-05,0.0,0.0,1.0,0.0
ASO,2021-04-05,0.0,0.0,1.0,0.0
ASO,2021-04-05,0.0,0.0,1.0,0.0
ASO,2021-04-05,0.0,0.0,1.0,0.0
ASO,2021-04-05,0.4919,0.0,0.626,0.374
ASO,2021-04-05,-0.2263,0.119,0.881,0.0
ASO,2021-04-05,0.765,0.073,0.734,0.194
ASO,2021-04-05,0.8573,0.0,0.657,0.343
ASO,2021-04-05,0.0,0.0,1.0,0.0
ASO,2021-04-05,0.1531,0.167,0.625,0.208
ASO,2021-04-05,0.4588,0.0,0.5,0.5
ASO,2021-04-05,0.5719,0.0,0.778,0.222
ASO,2021-04-05,0.0,0.0,1.0,0.0
ASO,2021-04-05,0.0772,0.156,0.67,0.173
ASO,2021-04-05,0.34,0.0,0.676,0.324
ASO,2021-04-05,0.3612,0.0,0.8,0.2
ASO,2021-04-05,0.5423,0.0,0.182,0.818
ASO,2021-04-05,0.0,0.0,1.0,0.0
ASO,2021-04-04,0.0,0.0,1.0,0.0
ASO,2021-04-04,0.0,0.0,1.0,0.0
ASO,2021-04-04,0.0,0.0,1.0,0.0
ASO,2021-04-04,0.0772,0.158,0.667,0.176
ASO,2021-04-04,0.0,0.0,1.0,0.0
ASO,2021-04-04,-0.5574,0.265,0.735,0.0
ASO,2021-04-04,-0.5574,0.265,0.735,0.0
ASO,2021-04-04,0.0,0.0,1.0,0.0
ASO,2021-04-04,0.0,0.0,1.0,0.0
ASO,2021-04-03,0.34,0.0,0.294,0.706
ASO,2021-04-03,0.0,0.0,1.0,0.0
ASO,2021-04-03,0.0,0.0,1.0,0.0
ASO,2021-04-02,0.0,0.0,1.0,0.0
ASO,2021-04-02,0.0,0.0,1.0,0.0
ASO,2021-04-02,0.0,0.0,1.0,0.0
ASO,2021-04-02,0.0,0.0,1.0,0.0
ASO,2021-04-02,0.0,0.0,1.0,0.0
ASO,2021-04-01,0.4588,0.0,0.889,0.111
ASO,2021-04-01,0.0,0.0,1.0,0.0
ASO,2021-04-01,0.0,0.0,1.0,0.0
ASO,2021-04-01,0.0,0.0,1.0,0.0
ASO,2021-04-01,-0.3612,0.158,0.737,0.105
ASO,2021-04-01,0.4588,0.0,0.864,0.136
ASO,2021-04-01,-0.6597,0.329,0.671,0.0
ASO,2021-04-01,0.7662,0.058,0.684,0.258
ASO,2021-04-01,0.7096,0.0,0.604,0.396
ASO,2021-04-01,0.2732,0.0,0.656,0.344
ASO,2021-04-01,0.4278,0.0,0.712,0.288
ASO,2021-04-01,0.0,0.0,1.0,0.0
ASO,2021-04-01,0.6808,0.0,0.699,0.301
ASO,2021-04-01,0.0,0.0,1.0,0.0
ASO,2021-04-01,0.0,0.0,1.0,0.0
ASO,2021-04-01,0.4278,0.0,0.821,0.179
ASO,2021-03-31,0.0,0.0,1.0,0.0
ASO,2021-03-31,0.0,0.0,1.0,0.0
ASO,2021-03-31,0.0,0.0,1.0,0.0
ASO,2021-03-31,0.4404,0.0,0.847,0.153
ASO,2021-03-31,0.0,0.0,1.0,0.0
